,label,email,label_num
469,ham,"Subject: 2 nd rev mar . 2000 josey ranch nom
now they want to go back up . texaco is coming on .
- - - - - - - - - - - - - - - - - - - - - - forwarded by tom acton / corp / enron on 03 / 20 / 2000 02 : 42
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
susan d trevino @ ect
03 / 20 / 2000 02 : 23 pm
to : daren j farmer / hou / ect @ ect , tom acton / corp / enron @ enron , lauri a
allen / hou / ect @ ect
cc :
subject : 2 nd rev mar . 2000 josey ranch nom
- - - - - - - - - - - - - - - - - - - - - - forwarded by susan d trevino / hou / ect on 03 / 20 / 2000
02 : 22 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
kevin mclarney on 03 / 20 / 2000 02 : 09 : 02 pm
to : susan d trevino / hou / ect @ ect
cc : vance l taylor / hou / ect @ ect , stretch brennan , knox
westmoreland , bob withers
subject : 2 nd rev mar . 2000 josey ranch nom
here ' s revised march 2000 ( effective 3 / 21 / 00 9 : 00 am cycle ) setup for josey :
( using 1 . 075 btu / mcf )
* gas deliveries into hpl
11 , 000 mmbtu / d for kri
2 , 000 mmbtu / d for texaco ( net increase of
2 , 000 mmbtu / d )
13 , 000 mmbtu / d into hpl
if you need any additional information , kcs ' field contact is stretch
brennan in victoria : 512 - 576 - 1005 .
thank you .
kevin mclarney
713 / 964 - 9441
( on behalf of bob withers )
bob withers > <
kcs energy , 5555 san felipe , suite 1200
houston , tx 77056
voice mail / page 713 - 964 - 9434",0
2498,ham,"Subject: organizational announcement
enron global markets ended the year with a great deal of momentum and with
very high expectations for 2001 . in order to better focus and expand the
various businesses within global markets , we are pleased to announce the
following organizational changes .
crude and products
this group is being re - organized into product lines in order to better focus
and maximize coverage and increase our market - making abilities . the
following individuals leading these groups report directly to john nowlan .
global crude oil
don schroeder and bill white will manage our global crude oil books . don  , s
emphasis will be on the development and expansion of our physical crude
positions both domestically and abroad . bill will manage the various
financial crude positions globally and will focus on developing these books .
distillate
chris mahoney will have responsibility of all distillate positions . chris
will focus on developing our global distillate strategy , building the
business both physically and financially .
global fuel oil
niamh clarke will expand her role managing our global fuel oil and resid
positions . emphasis will be placed on re - establishing enron in the financial
fuel market in the us and developing a physical fuel strategy .
global gasoline and components
jim goughary will assume responsibility for our global gasoline and
components business . following up on our expansion into the european market
in 2000 , we look forward to jim expanding our presence in the us as well as
asian markets .
global lpg
erik hansen and adam gross will be responsible for the development and
execution of our global lpg trading and strategy . under their guidance we
look to expand our presence into the asian pacific markets , as well as
continuing to grow our us and european operations .
petrochemical and plastics
stuart bland and douglas friedman will be responsible for the continued
development and growth of our petrochemical and plastics business . they will
work to further expand both our physical and financial presence in these
markets .
fuel management
doug leach will continue in his role developing our fuel management business
as well as other long - term structural transactions .
global origination
randy maffett has joined the group to lead , develop and grow all global
origination activities for the group . randy  , s most recent assignment was in
restructuring several equity investments for ena .
enron freight
this new group under the leadership of dan reck is developing a business in
the inter - modal transportation area in the united states . shawn cumberland
has joined this group to lead and expand the origination opportunities in
this business . shawn  , s most recent assignment was as coo of the calme region .
global risk management
jere overdyke has elected to leave enron after almost 10 years of service .
per sekse will take over the leadership of this very exciting and growing
business . per is located in enron  , s new york office but will be spending a
significant amount of his time in houston .
we look forward to this year and feel the above changes will provide the
focus and momentum we need to deliver a record performance in 2001 .
please congratulate everyone on their new assignments .",0
803,ham,"Subject: 24 x 5 products
please make sure this is clearly understood by the schedulers .
- - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 05 / 23 / 2000
09 : 52 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : jennifer deboisblanc denny
05 / 23 / 2000 05 : 11 pm
to : steve venturatos / hou / ect @ ect , david baumbach / hou / ect @ ect , o ' neal d
winfree / hou / ect @ ect , michael walters / hou / ect @ ect , bryan hull / hou / ect @ ect ,
jeff a crook / hou / ect @ ect , julie meyers / hou / ect @ ect , ami
chokshi / corp / enron @ enron
cc : torrey moorer / hou / ect @ ect , tara sweitzer / hou / ect @ ect , brenda f
herod / hou / ect @ ect , sheri thomas / hou / ect @ ect , imelda frayre / hou / ect @ ect , scott
mills / hou / ect @ ect
subject : 24 x 5 products
eric bass , texas desk trader , requested the following product described below
be traded on enrononline . this product will not bridge into sitara and will
have to be put in manually .
the reason it will not bridge is due to the fact that it can have multiple
stripes of start & end dates rather than one start & end date . currently ,
enrononline can
only send one start & end date per deal therefore it will fail in the bridge
monitor and will have to be manually entered into sitara & subsequently
cleared out of the monitor .
since these transactions could flow next day , it is imperative that these
transactions get into sitara as soon as possible . please read the full
description below . ( this product looks like a month long deal but excludes
weekends . the "" wkd "" is short for week days . )
we do not anticipate a large volume of these transactions but need to be
prepared to react quickly when they do . for the future , we are looking into
the cost / benefit of enrononline having the capability of sending multiple
dates for these types of products .
if you have any questions , please call me at 3 - 5824
thank you .
- - - - - - - - - - - - - - - - - - - - - - forwarded by jennifer deboisblanc denny / hou / ect on
05 / 23 / 2000 02 : 05 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
dale neuner 05 / 23 / 2000 10 : 26 am
to : david forster / corp / enron @ enron , sheri thomas / hou / ect @ ect , jennifer
deboisblanc denny / hou / ect @ ect , jason althaus / corp / enron @ enron , jason
althaus / corp / enron @ enron , melba lozano / hou / ect @ ect
cc : eric bass / hou / ect @ ect
subject : 24 x 5 products
we are rolling out the use of the 24 x 5 nat gas product commencing tomorrow ,
may 24 th .
the product is a month - long physical nat gas product traded off the texas
desk . it will be identified as follows :
us gas phy exxon katy wkd juno 0 usd / mm
this product is different from the usual products traded on the texas desk in
that the product description has an
indicator of wkd , which designates that the product only moves gas on a day
that is a monday , tuesday , wednesday ,
thursday or friday .
these products will not bridge into sitara . risk personnel will need to be
diligent to identify these products based
on the information in the product description to ensure that the products are
entered into sitara correctly ( presumably -
strips of monday - friday trades and the corresponding month - starting days
and / or month - ending days ) .
we understand the potential impact of having to manually input these
transactions and have asked the appropriate
systems personnel to examine the links between eol and sitara and consider
building bridge capability . in the
interim , we anticipate that the trading volume on these products will be low ,
and will ask for higher prioritization of the
bridging in the event that volumes increase .
dale
3 - 9746",0
2301,ham,"Subject: hpl meter # 981511 pt arthur refinery - chevron hpl
daren :
on 5 / 1 / 2000 recorded flow of 9 mmbtus from hpl ' s pipeline . deal # 222051 was
at this meter during april 2000 , but the deal expired on 4 / 30 / 2000 .
currently , this volume is being booked to the hpl stranger gas contract .
logistics needs either ( 1 ) deal # 222051 , ( 2 ) new deal , or ( 3 ) approval to
write - off this volume to unaccounted for gas . ( please print , sign , and
return original to clem cernosek ) .
deal / deal ticket # / customer ( seller / buyer )
or
approval to write - off the volumes to unaccounted for gas loss
thanks , clem",0
590,ham,"Subject: transaction confirmation sheets
jennifer / darren
would you please forward to lisa maillet ( fax # 508 - 786 - 7201 ) a copy of the
transaction confirmation sheet regarding the gas ( 2 , 977 mmbtu at lsp
interconnect with oasis - waha and 5 , 000 mmbtu at lsp interconnect with pg & e
ntp - 36 "" maypearl ) melp , as limited agent for abb alstom power inc , purchased
from houston pipe line this past wednesday ( 3 / 29 / 00 ) .
thanks
trey",0
1251,ham,"Subject: revision # 1 - hpl nom for july 25 , 2000
( see attached file : hplo 725 . xls )
- hplo 725 . xls",0
1934,ham,"Subject: october deals
daren ,
i have 2 allocation exceptions that require a deal to be extended . meter
98 - 1488 tenaska is showing small volumes flowed on days there was no deal .
can you extend the deal throughout the month so that the volumes will have a
deal to link to . i have the same situation on meter 98 - 1601 .
if you have any questions , please let me know .
thanks ,
susan",0
3217,ham,"Subject: fw : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
daren -
per your e - mail to re : your changing price for pricing errors , as promised , please see lee p . ' s response below .
thanks !
tess
- - - - - original message - - - - -
from : ray , tess
sent : tuesday , may 08 , 2001 11 : 35 am
to : meyers , julie
subject : re : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
importance : high
julie -
04 / 01 price in sitara for deal 413462 shows hsc gdp da for both tiers . who should i contact to get price corrected to :
10 , 000 / d hsc _ flw + 1 high gdp da
11 , 000 / d hsc _ flw + 2 high gdp da
( i . e same as pre and post 04 / 01 prices shown for this deal in sitara )
thanks ,
tess
- - - - - original message - - - - -
from : meyers , julie
sent : tuesday , may 08 , 2001 11 : 01 am
to : ray , tess
subject : re : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
- - - - - - - - - - - - - - - - - - - - - - forwarded by julie meyers / hou / ect on 05 / 08 / 2001 10 : 57 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : lee l papayoti on 05 / 07 / 2001 04 : 54 pm
to : julie meyers / hou / ect @ ect
cc :
subject : re : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback ) >
sa 413462 is not the buyback , it ' s the swing . . .
the first 10 , 000 / d under sa 413462 should be hsc _ flw + 1 high gdp d . a .
anything over 10 , 000 / d should be hsc _ flw + 2 high gdp da
this is for all months from octo 0 to sepol
julie meyers
05 / 07 / 2001 04 : 43 pm
to : lee l papayoti / hou / ect @ ect
cc :
subject : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
what do you think ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by julie meyers / hou / ect on 05 / 07 / 2001 04 : 39 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : tess ray / enron @ enronxgate on 05 / 07 / 2001 02 : 58 pm
to : daren j farmer / enron @ enronxgate
cc : julie meyers / hou / ect @ ect
subject : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
darren -
please advise on the 04 / 01 price for sales deal # sa 413462 on this buyback ( swing deal ) . the contract shows the price for 04 / 01 should be the same price as shown for 03 / 01 & 05 / 01 ( i . e . 04 / 01 price for deal # sa 413462 should be : 10 , 000 @ hsc _ flw + 1 high gdp d . a . & 11 , 000 @ hsc _ flw + 2 high gdp da ) .
thanks !
tess ray
tess . ray @ enron . com
contract accountant , gas settlements ( sales )
houston pipe line co .
1201 louisiana , la 1524 b
houston , tx . 77002
tel : 713 - 571 - 3274 fax : 713 - 646 - 8875
",0
1163,ham,"Subject: re : new production - sitara deals needed
vance ,
deal tickets , as noted below , have been created and entered in sitara .
bob
vance l taylor
07 / 11 / 2000 09 : 18 am
to : robert cotten / hou / ect @ ect
cc : hillary mack / corp / enron @ enron , lisa hesse / hou / ect @ ect , trisha
hughes / hou / ect @ ect , heidi withers / hou / ect @ ect , susan smith / hou / ect @ ect ,
donald p reinhardt / hou / ect @ ect , melissa graves / hou / ect @ ect
subject : new production - sitara deals needed
bob ,
the following production is now on - line and a ticket should be created and
entered into sitara based on the following :
counterparty deal # meter volumes price period
cokinos natural gas co . 327963 9842 2 , 800 mmbtu / d 96 % gas daily 7 / 6
- 7 / 31
upstream energy services 327964 9844 150 mmbtu / d 100 % gas daily less
$ 0 . 14 7 / 8 - 7 / 31
fyi , susan will create and submit committed reserves firm tickets for the
remaining term of the deal beginning with the month of august . additionally ,
these are producer svcs . deals and should be tracked in the im wellhead
portfolio . . . attached to the gathering contract .
thanks ,
vlt
x 3 - 6353",0
3428,ham,"Subject: tufco deal 108058
buddy - daren farmer called and said that on 4 / 30 / 2001 , on hpl deal # 108058 , that there was around 20 , 000 mmbtu scheduled , but when it was actualized , it was actualized at 0 . he thinks this is incorrect . can you check into this and get back with daren ? i ' ll be out of the office tomorrow , so please get back with him directly . thanks .",0
1677,ham,"Subject: october 2000 availabilities
this appears to be the first one .
thanks ,
bev
- - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 09 / 26 / 2000 08 : 28
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron capital & trade resources corp .
from : "" steve holmes ""
09 / 21 / 2000 05 : 19 pm
to :
cc :
subject : october 2000 availabilities
attached are the october 2000 availabilities for devon energy . i will notify
you of any updates as soon as they become availabilie .
thanks ,
steve
- enronavailsl 000 . xls",0
311,ham,"Subject: re : allocation exceptions
daren - meters 3002 and 3003 have volume from jan 99 thru the current month .
could a deal be created for these volumes ? there is a substanital amount of
volume each month .
- aimee
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 02 / 16 / 2000 02 : 54
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
fred boas
02 / 13 / 2000 02 : 28 pm
to : aimee lannou / hou / ect @ ect
cc : robert e lloyd / hou / ect @ ect , howard b camp / hou / ect @ ect
subject : allocation exceptions
aimee :
following is a list of allocation exceptions on daily swing meters that must
be fixed .
meter 3003 with min gas date 01 / 02 / 99
meter 3002 with min gas date 01 / 02 / 99
meter 0598 with min gas date 08 / 01 / 99
meter 5360 with min gas date 0 / 01 / 00
do you think that we can get them fixed by tuesday the 15 th of this week ?
let me know ,
fred",0
3595,ham,"Subject: sec information / earnings restatement
today we released additional information about our related party and off - balance sheet transactions . we have made this information available both on our website and in a form 8 - k filing with the securities and exchange commission ( sec ) .
the information provides further details about :
- - the $ 1 . 2 billion charge to shareholders ' equity announced in the third quarter and the transactions related to that charge ;
- - a restatement of prior years ' financial statements to reflect this reduction in shareholders ' equity , the consolidation of three entities and prior year proposed audit adjustments and reclassifications ;
- - the special committee appointed by the enron board of directors to review transactions between enron and related parties ;
- - the ljm limited partnerships , including a discussion of transactions between enron and ljm entities ; and
- - transactions between enron and other enron employees .
this information addresses a number of concerns that have been raised by our shareholders and the sec . as our board ' s new special committee continues its review of various matters , we will continue to cooperate fully with the sec in its investigation , and we will continue to respond to investor requests so that they can evaluate , appreciate and appropriately value the strength of our core businesses .
restatement of earnings
based on information that we have recently obtained , enron and its auditors determined that certain off - balance sheet entities should have been included in enron ' s consolidated financial statements pursuant to generally accepted accounting principles . as a result , enron will restate its financial statements from 1997 to 2000 and for the first and second quarters of 2001 . these restatements have no material effect on enron ' s current financial position . here are some details included in the filing :
net income for each period will be impacted by the retroactive consolidation of joint energy development investments ( jedi ) and chewco beginning in november 1997 , the consolidation of an ljml subsidiary for 1999 and 2000 and prior year proposed audit adjustments . enron ' s current assessment indicates that the restatement will include :
- - a reduction of approximately $ 96 million in 1997
- - a reduction of approximately $ 113 million in 1998
- - a reduction of approximately $ 250 million in 1999
- - a reduction of approximately $ 132 million in 2000
- - an increase of approximately $ 17 million for the first quarter of 2001
- - an increase of approximately $ 5 million for the second quarter of 2001
- - a reduction of $ 17 million for the third quarter of 2001 .
the consolidation of jedi and chewco also will increase enron ' s debt by approximately $ 711 million in 1997 , $ 561 million in 1998 , $ 685 million in 1999 and $ 628 million in 2000 .
the restatement will have no material impact on enron ' s reported earnings for the nine - month period ending september 2001 .
you can obtain more detailed information on the items described above by accessing the form 8 - k filing at .
we will continue to review our strategic , operational and financial position , and we will continue to keep you updated on any developments .",0
430,ham,"Subject: 98 - 6719 and 98 - 9676
hi daren ,
can you please check into whether or not the below deals for the above meters
can be rolled and extended ? if so , can you please perform this for me so
that anita can set up an accounting arrangement for me ?
98 - 6719 sitara deal # 166989 flow @ meter began on february 10 th but the deal
is not effective until february the 11 th .
no new deal # referenced and no evergreen flag . this is on the
gathering ( 96026573 ) k which is the only
k @ the meter .
98 - 9676 sitara deal # 151669 deal good from 1 / 1 / 00 - 1 / 31 / 00 but there is
flow for all of february 2000 with no k . this is on the 215 k for 1 / 2000
production which is the only k @ the meter .
thanks
- jackie -
3 - 9497",0
1033,ham,"Subject: re : hl & p
d - when you get a chance , i would like to go over what has been allocated
these days .
aim
daren j farmer
06 / 21 / 2000 03 : 11 pm
to : aimee lannou / hou / ect @ ect
cc :
subject : re : hl & p
i extended the deal .
d
aimee lannou 06 / 21 / 2000 11 : 03 am
to : daren j farmer / hou / ect @ ect
cc :
subject : hl & p
daren - pat gave me a a spreadsheet showing what should be allocated to
greens bayou . i checked the deal ticket ( 286824 ) and it ends on 6 / 17 . there
is still two more days that need to be reallocated . please let me know if
you can extend this deal or create a new one .
thanks .
al",0
932,ham,"Subject: ec 335 , ei 305 and smi 23 revision effective 6 / 10 / 00 ( sea robin
p / l )
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 08 / 2000
06 : 27 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 08 / 2000 05 : 25 : 40 pm
to : ,
cc :
subject : ec 335 , ei 305 and smi 23 revision effective 6 / 10 / 00 ( sea robin p / l )
please see the attached changes to be effective 6 / 10 / 00 .
thanks ,
steve
- ec 335 reveffo 61000 . xls
- ei 305 reveffo 61000 . xls
- smi 23 reveffo 61000 . xls",0
1666,ham,"Subject: enron / hpl actuals for september 21 , 2000
teco tap 60 . 000 / enron ; 71 . 250 / hpl gas daily",0
1617,ham,"Subject: ( see attached file : hplo 916 . xls )
- hplo 916 . xls",0
2519,ham,"Subject: re : coastal o & g , mtr . 4179 , goliad co .
vance ,
julie meyers created deal # 592122 in sitara . i have edited the ticket to
reflect the details described below :
bob
vance l taylor
02 / 01 / 2001 08 : 21 am
to : robert cotten / hou / ect @ ect
cc : clem cernosek / hou / ect @ ect
subject : coastal o & g , mtr . 4179 , goliad co .
bob ,
if have not put the deal in yet , please modify the period to reflect 9 / 1 -
9 / 13 . there was flow on 9 / 13 .
thanks ,
vlt
x 3 - 6353
- - - - - - - - - - - - - - - - - - - - - - forwarded by vance l taylor / hou / ect on 02 / 01 / 2001
08 : 24 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
vance l taylor
01 / 31 / 2001 05 : 08 pm
to : robert cotten / hou / ect @ ect
cc : brian m riley / hou / ect @ ect , clem cernosek / hou / ect @ ect , donald p
reinhardt / hou / ect @ ect , cynthia hakemack / hou / ect @ ect , julie
meyers / hou / ect @ ect , lisa hesse / hou / ect @ ect , melissa graves / hou / ect @ ect
subject : coastal o & g , mtr . 4179 , goliad co .
bob ,
hplc purchased wellhead gas from the producer listed below for the specified
period . this production was purchased on a "" spot "" basis and a deal ticket
should be created and entered into sitara based on the following information :
counterparty meter volume price period
coastal oil & gas corp 4179 4 , 500 mmbtu / d 85 % if / hsc 9 / 1 / 00 - 9 / 8 / 00
additionally , this are producer svcs . deals and should be tracked in the im
wellhead portfolio . . . attached to the gathering contract .
thanks ,
vlt
x 3 - 6353",0
